time,unit,real_sde
2020-06-08,3,0.0
2020-06-09,3,0.0
2020-06-10,3,0.0
2020-06-11,3,0.0
2020-06-12,3,0.0
2020-06-13,3,0.0
2020-06-14,3,0.0
2020-06-15,3,0.0
2020-06-16,3,0.0
2020-06-17,3,0.0
2020-06-18,3,0.0
2020-06-19,3,0.0
2020-06-20,3,0.0
2020-06-21,3,0.0
2020-06-22,3,0.0
2020-06-23,3,0.0
2020-06-24,3,0.0
2020-06-25,3,0.0
2020-06-26,3,0.0
2020-06-27,3,0.0
2020-06-28,3,0.0
2020-06-29,3,0.0
2020-06-30,3,0.0
2020-07-01,3,0.0
2020-07-02,3,0.0
2020-07-03,3,0.0
2020-07-04,3,0.0
2020-07-05,3,0.0
2020-07-06,3,0.0
2020-07-07,3,0.0
2020-07-08,3,0.0
2020-07-09,3,0.0
2020-07-10,3,0.0
2020-07-11,3,0.0
2020-07-12,3,0.0
2020-07-13,3,0.0
2020-07-14,3,0.0
2020-07-15,3,0.0
2020-07-16,3,0.0
2020-07-17,3,0.0
2020-07-18,3,0.0
2020-07-19,3,0.0
2020-07-20,3,0.0
2020-07-21,3,0.0
2020-07-22,3,0.0
2020-07-23,3,0.0
2020-07-24,3,0.0
2020-07-25,3,0.0
2020-07-26,3,0.0
2020-07-27,3,0.0
2020-07-28,3,0.0
2020-07-29,3,0.0
2020-07-30,3,0.0
2020-07-31,3,0.0
2020-08-01,3,0.0
2020-08-02,3,0.0
2020-08-03,3,0.0
2020-08-04,3,0.0
2020-08-05,3,0.0
2020-08-06,3,0.0
2020-08-07,3,0.0
2020-08-08,3,0.0
2020-08-09,3,0.0
2020-08-10,3,0.0
2020-08-11,3,0.0
2020-08-12,3,0.0
2020-08-13,3,0.0
2020-08-14,3,0.0
2020-08-15,3,0.0
2020-08-16,3,0.0
2020-08-17,3,0.0
2020-08-18,3,0.0
2020-08-19,3,0.0
2020-08-20,3,0.0
2020-08-21,3,0.0
2020-08-22,3,0.0
2020-08-23,3,0.0
2020-08-24,3,0.0
2020-08-25,3,0.0
2020-08-26,3,0.0
2020-08-27,3,0.0
2020-08-28,3,0.0
2020-08-29,3,0.0
2020-08-30,3,0.0
2020-08-31,3,0.0
2020-09-01,3,0.0
2020-09-02,3,0.0
2020-09-03,3,0.0
2020-09-04,3,0.0
2020-09-05,3,0.0
2020-09-06,3,0.0
2020-09-07,3,0.0
2020-09-08,3,0.0
2020-09-09,3,0.0
2020-09-10,3,0.0
2020-09-11,3,0.0
2020-09-12,3,0.0
2020-09-13,3,0.0
2020-09-14,3,0.0
2020-09-15,3,0.0
2020-09-16,3,0.0
2020-09-17,3,0.0
2020-09-18,3,0.0
2020-09-19,3,0.0
2020-09-20,3,0.0
2020-09-21,3,0.0
2020-09-22,3,0.0
2020-09-23,3,0.0
2020-09-24,3,0.0
2020-09-25,3,0.0
2020-09-26,3,0.0
2020-09-27,3,0.0
2020-09-28,3,0.0
2020-09-29,3,0.0
2020-09-30,3,0.0
2020-10-01,3,0.0
2020-10-02,3,0.0
2020-10-03,3,0.0
2020-10-04,3,0.0
2020-10-05,3,0.0
2020-10-06,3,0.0
2020-10-07,3,0.0
2020-10-08,3,0.0
2020-10-09,3,0.0
2020-10-10,3,0.0
2020-10-11,3,0.0
2020-10-12,3,0.0
2020-10-13,3,0.0
2020-10-14,3,0.0
2020-10-15,3,0.0
2020-10-16,3,0.0
2020-10-17,3,0.0
2020-10-18,3,0.001
2020-10-19,3,0.002
2020-10-20,3,0.005
2020-10-21,3,0.123
2020-10-22,3,0.115
2020-10-23,3,0.11400001
2020-10-24,3,0.11
2020-10-25,3,0.15900001
2020-10-26,3,0.09900001
2020-10-27,3,0.081
2020-10-28,3,0.062000003
2020-10-29,3,0.036000002
2020-10-30,3,0.035
2020-10-31,3,0.045
2020-11-01,3,0.03
2020-11-02,3,0.003
2020-11-03,3,0.0
2020-11-04,3,0.0
2020-11-05,3,0.0
2020-11-06,3,0.0
2020-11-07,3,0.0
2020-11-08,3,0.0
2020-11-09,3,0.0
2020-11-10,3,0.002
2020-11-11,3,0.001
2020-11-12,3,0.001
2020-11-13,3,0.0
2020-11-14,3,0.042000003
2020-11-15,3,0.053000003
2020-11-16,3,0.001
2020-11-17,3,0.0
2020-11-18,3,0.0
2020-11-19,3,0.0
2020-11-20,3,0.0139999995
2020-11-21,3,0.069
2020-11-22,3,0.066
2020-11-23,3,0.062000003
2020-11-24,3,0.059
2020-11-25,3,0.062000003
2020-11-26,3,0.059
2020-11-27,3,0.057000004
2020-11-28,3,0.055999998
2020-11-29,3,0.055
2020-11-30,3,0.054
2020-12-01,3,0.058000002
2020-12-02,3,0.057000004
2020-12-03,3,0.079
2020-12-04,3,0.126
2020-12-05,3,0.123
2020-12-06,3,0.145
2020-12-07,3,0.16300002
2020-12-08,3,0.16600001
2020-12-09,3,0.17899999
2020-12-10,3,0.17899999
2020-12-11,3,0.19300002
2020-12-12,3,0.22
2020-12-13,3,0.21100001
2020-12-14,3,0.215
2020-12-15,3,0.263
2020-12-16,3,0.256
2020-12-17,3,0.25300002
2020-12-18,3,0.325
2020-12-19,3,0.31
2020-12-20,3,0.276
2020-12-21,3,0.254
2020-12-22,3,0.246
2020-12-23,3,0.287
2020-12-24,3,0.28
2020-12-25,3,0.27899998
2020-12-26,3,0.276
2020-12-27,3,0.363
2020-12-28,3,0.385
2020-12-29,3,0.398
2020-12-30,3,0.404
2020-12-31,3,0.41799998
2015-01-01,4,1.113
2015-01-02,4,1.113
2015-01-03,4,1.1159999
2015-01-04,4,1.118
2015-01-05,4,1.111
2015-01-06,4,1.161
2015-01-07,4,1.172
2015-01-08,4,1.172
2015-01-09,4,1.161
2015-01-10,4,1.159
2015-01-11,4,1.3040001
2015-01-12,4,1.332
2015-01-13,4,1.367
2015-01-14,4,1.373
2015-01-15,4,1.352
2015-01-16,4,1.482
2015-01-17,4,1.487
2015-01-18,4,1.457
2015-01-19,4,1.4390001
2015-01-20,4,1.423
2015-01-21,4,1.44
2015-01-22,4,1.44
2015-01-23,4,1.4410001
2015-01-24,4,1.4260001
2015-01-25,4,1.41
2015-01-26,4,1.394
2015-01-27,4,1.38
2015-01-28,4,1.368
2015-01-29,4,1.423
2015-01-30,4,1.491
2015-01-31,4,1.475
2015-02-01,4,1.462
2015-02-02,4,1.4490001
2015-02-03,4,1.4360001
2015-02-04,4,1.425
2015-02-05,4,1.416
2015-02-06,4,1.4190001
2015-02-07,4,1.405
2015-02-08,4,1.535
2015-02-09,4,1.528
2015-02-10,4,1.505
2015-02-11,4,1.4860001
2015-02-12,4,1.47
2015-02-13,4,1.4560001
2015-02-14,4,1.445
2015-02-15,4,1.4360001
2015-02-16,4,1.4460001
2015-02-17,4,1.535
2015-02-18,4,1.539
2015-02-19,4,1.521
2015-02-20,4,1.523
2015-02-21,4,1.511
2015-02-22,4,1.506
2015-02-23,4,1.524
2015-02-24,4,1.5510001
2015-02-25,4,1.5540001
2015-02-26,4,1.5669999
2015-02-27,4,1.646
2015-02-28,4,1.63
2015-03-01,4,1.664
2015-03-02,4,1.6930001
2015-03-03,4,1.678
2015-03-04,4,1.665
2015-03-05,4,1.652
2015-03-06,4,1.644
2015-03-07,4,1.6290001
2015-03-08,4,1.612
2015-03-09,4,1.6
2015-03-10,4,1.6
2015-03-11,4,1.593
2015-03-12,4,1.5830001
2015-03-13,4,1.5730001
2015-03-14,4,1.5640001
2015-03-15,4,1.555
2015-03-16,4,1.546
2015-03-17,4,1.538
2015-03-18,4,1.53
2015-03-19,4,1.522
2015-03-20,4,1.5960001
2015-03-21,4,1.658
2015-03-22,4,1.6719999
2015-03-23,4,1.661
2015-03-24,4,1.65
2015-03-25,4,1.641
2015-03-26,4,1.6340001
2015-03-27,4,1.8119999
2015-03-28,4,1.8110001
2015-03-29,4,1.8190001
2015-03-30,4,1.8080001
2015-03-31,4,1.8180001
2015-04-01,4,1.8060001
2015-04-02,4,1.7969999
2015-04-03,4,1.784
2015-04-04,4,1.773
2015-04-05,4,1.763
2015-04-06,4,1.803
2015-04-07,4,1.786
2015-04-08,4,1.772
2015-04-09,4,1.76
2015-04-10,4,1.747
2015-04-11,4,1.735
2015-04-12,4,1.8390001
2015-04-13,4,1.827
2015-04-14,4,1.8169999
2015-04-15,4,1.8060001
2015-04-16,4,1.796
2015-04-17,4,1.786
2015-04-18,4,1.776
2015-04-19,4,1.766
2015-04-20,4,1.733
2015-04-21,4,1.6910001
2015-04-22,4,1.6790001
2015-04-23,4,1.67
2015-04-24,4,1.663
2015-04-25,4,1.7990001
2015-04-26,4,1.852
2015-04-27,4,1.84
2015-04-28,4,1.8290001
2015-04-29,4,1.876
2015-04-30,4,1.886
2015-05-01,4,1.95
2015-05-02,4,1.962
2015-05-03,4,1.9510001
2015-05-04,4,1.9390001
2015-05-05,4,1.9430001
2015-05-06,4,2.048
2015-05-07,4,2.0310001
2015-05-08,4,2.023
2015-05-09,4,2.0110002
2015-05-10,4,2.0110002
2015-05-11,4,2.005
2015-05-12,4,2.0010002
2015-05-13,4,2.0110002
2015-05-14,4,2.0
2015-05-15,4,1.991
2015-05-16,4,1.9810001
2015-05-17,4,2.15
2015-05-18,4,2.203
2015-05-19,4,2.197
2015-05-20,4,2.213
2015-05-21,4,2.197
2015-05-22,4,2.18
2015-05-23,4,2.186
2015-05-24,4,2.172
2015-05-25,4,2.183
2015-05-26,4,2.18
2015-05-27,4,2.17
2015-05-28,4,2.157
2015-05-29,4,2.36
2015-05-30,4,2.372
2015-05-31,4,2.447
2015-06-01,4,2.503
2015-06-02,4,2.509
2015-06-03,4,2.5770001
2015-06-04,4,2.553
2015-06-05,4,2.528
2015-06-06,4,2.456
2015-06-07,4,2.471
2015-06-08,4,2.446
2015-06-09,4,2.425
2015-06-10,4,2.3930001
2015-06-11,4,2.343
2015-06-12,4,2.2910001
2015-06-13,4,2.2419999
2015-06-14,4,2.219
2015-06-15,4,2.207
2015-06-16,4,2.195
2015-06-17,4,2.183
2015-06-18,4,2.15
2015-06-19,4,2.1
2015-06-20,4,2.05
2015-06-21,4,1.987
2015-06-22,4,1.92
2015-06-23,4,1.857
2015-06-24,4,1.8019999
2015-06-25,4,1.78
2015-06-26,4,1.843
2015-06-27,4,1.788
2015-06-28,4,1.7210001
2015-06-29,4,1.646
2015-06-30,4,1.5910001
2015-07-01,4,1.531
2015-07-02,4,1.4480001
2015-07-03,4,1.353
2015-07-04,4,1.2720001
2015-07-05,4,1.191
2015-07-06,4,1.098
2015-07-07,4,1.043
2015-07-08,4,1.0020001
2015-07-09,4,0.99
2015-07-10,4,0.986
2015-07-11,4,0.96099997
2015-07-12,4,0.90099996
2015-07-13,4,0.84400004
2015-07-14,4,0.79700005
2015-07-15,4,0.756
2015-07-16,4,0.72200006
2015-07-17,4,0.748
2015-07-18,4,0.703
2015-07-19,4,0.669
2015-07-20,4,0.632
2015-07-21,4,0.596
2015-07-22,4,0.565
2015-07-23,4,0.531
2015-07-24,4,0.515
2015-07-25,4,0.48900002
2015-07-26,4,0.458
2015-07-27,4,0.435
2015-07-28,4,0.409
2015-07-29,4,0.381
2015-07-30,4,0.353
2015-07-31,4,0.33200002
2015-08-01,4,0.319
2015-08-02,4,0.296
2015-08-03,4,0.285
2015-08-04,4,0.262
2015-08-05,4,0.237
2015-08-06,4,0.214
2015-08-07,4,0.189
2015-08-08,4,0.16600001
2015-08-09,4,0.15100001
2015-08-10,4,0.133
2015-08-11,4,0.113000005
2015-08-12,4,0.098000005
2015-08-13,4,0.088
2015-08-14,4,0.073
2015-08-15,4,0.058000002
2015-08-16,4,0.046
2015-08-17,4,0.036000002
2015-08-18,4,0.026
2015-08-19,4,0.019
2015-08-20,4,0.012
2015-08-21,4,0.0069999998
2015-08-22,4,0.002
2015-08-23,4,0.0
2015-08-24,4,0.0
2015-08-25,4,0.0
2015-08-26,4,0.0
2015-08-27,4,0.0
2015-08-28,4,0.0
2015-08-29,4,0.0
2015-08-30,4,0.0
2015-08-31,4,0.0
2015-09-01,4,0.0
2015-09-02,4,0.0
2015-09-03,4,0.0
2015-09-04,4,0.0
2015-09-05,4,0.0
2015-09-06,4,0.0
2015-09-07,4,0.0
2015-09-08,4,0.0
2015-09-09,4,0.0
2015-09-10,4,0.0
2015-09-11,4,0.0
2015-09-12,4,0.0
2015-09-13,4,0.0
2015-09-14,4,0.0
2015-09-15,4,0.0
2015-09-16,4,0.0
2015-09-17,4,0.0
2015-09-18,4,0.0
2015-09-19,4,0.0
2015-09-20,4,0.0
2015-09-21,4,0.0
2015-09-22,4,0.0
2015-09-23,4,0.0
2015-09-24,4,0.0
2015-09-25,4,0.0
2015-09-26,4,0.008
2015-09-27,4,0.0
2015-09-28,4,0.0
2015-09-29,4,0.0
2015-09-30,4,0.0
2015-10-01,4,0.0
2015-10-02,4,0.0
2015-10-03,4,0.0
2015-10-04,4,0.0
2015-10-05,4,0.0
2015-10-06,4,0.003
2015-10-07,4,0.002
2015-10-08,4,0.001
2015-10-09,4,0.006
2015-10-10,4,0.0069999998
2015-10-11,4,0.006
2015-10-12,4,0.006
2015-10-13,4,0.005
2015-10-14,4,0.004
2015-10-15,4,0.003
2015-10-16,4,0.003
2015-10-17,4,0.003
2015-10-18,4,0.003
2015-10-19,4,0.003
2015-10-20,4,0.003
2015-10-21,4,0.003
2015-10-22,4,0.040999997
2015-10-23,4,0.043
2015-10-24,4,0.042000003
2015-10-25,4,0.043
2015-10-26,4,0.042000003
2015-10-27,4,0.040999997
2015-10-28,4,0.04
2015-10-29,4,0.04
2015-10-30,4,0.043
2015-10-31,4,0.065
2015-11-01,4,0.055999998
2015-11-02,4,0.035
2015-11-03,4,0.011
2015-11-04,4,0.004
2015-11-05,4,0.003
2015-11-06,4,0.002
2015-11-07,4,0.042000003
2015-11-08,4,0.12100001
2015-11-09,4,0.149
2015-11-10,4,0.149
2015-11-11,4,0.146
2015-11-12,4,0.14400001
2015-11-13,4,0.17300001
2015-11-14,4,0.171
2015-11-15,4,0.177
2015-11-16,4,0.17800002
2015-11-17,4,0.305
2015-11-18,4,0.31300002
2015-11-19,4,0.303
2015-11-20,4,0.296
2015-11-21,4,0.29
2015-11-22,4,0.286
2015-11-23,4,0.298
2015-11-24,4,0.31
2015-11-25,4,0.303
2015-11-26,4,0.29700002
2015-11-27,4,0.292
2015-11-28,4,0.286
2015-11-29,4,0.35900003
2015-11-30,4,0.36
2015-12-01,4,0.36600003
2015-12-02,4,0.37100002
2015-12-03,4,0.383
2015-12-04,4,0.519
2015-12-05,4,0.557
2015-12-06,4,0.544
2015-12-07,4,0.531
2015-12-08,4,0.518
2015-12-09,4,0.51100004
2015-12-10,4,0.55
2015-12-11,4,0.545
2015-12-12,4,0.535
2015-12-13,4,0.527
2015-12-14,4,0.521
2015-12-15,4,0.517
2015-12-16,4,0.512
2015-12-17,4,0.521
2015-12-18,4,0.65200007
2015-12-19,4,0.634
2015-12-20,4,0.622
2015-12-21,4,0.644
2015-12-22,4,0.633
2015-12-23,4,0.65200007
2015-12-24,4,0.644
2015-12-25,4,0.725
2015-12-26,4,0.726
2015-12-27,4,0.72
2015-12-28,4,0.72099996
2015-12-29,4,0.715
2015-12-30,4,0.78200006
2015-12-31,4,0.79700005
2016-01-01,4,0.8
2016-01-02,4,0.8
2016-01-03,4,0.808
2016-01-04,4,0.8
2016-01-05,4,0.794
2016-01-06,4,0.78900003
2016-01-07,4,0.78200006
2016-01-08,4,0.77599996
2016-01-09,4,0.774
2016-01-10,4,0.77
2016-01-11,4,0.885
2016-01-12,4,0.887
2016-01-13,4,0.946
2016-01-14,4,0.93200004
2016-01-15,4,0.921
2016-01-16,4,0.90900004
2016-01-17,4,0.8970001
2016-01-18,4,0.886
2016-01-19,4,0.875
2016-01-20,4,0.865
2016-01-21,4,0.85800004
2016-01-22,4,0.851
2016-01-23,4,0.85300004
2016-01-24,4,0.84300005
2016-01-25,4,0.8370001
2016-01-26,4,0.827
2016-01-27,4,0.84800005
2016-01-28,4,0.991
2016-01-29,4,0.975
2016-01-30,4,1.057
2016-01-31,4,1.048
2016-02-01,4,1.033
2016-02-02,4,1.067
2016-02-03,4,1.06
2016-02-04,4,1.054
2016-02-05,4,1.042
2016-02-06,4,1.03
2016-02-07,4,1.075
2016-02-08,4,1.123
2016-02-09,4,1.143
2016-02-10,4,1.1270001
2016-02-11,4,1.119
2016-02-12,4,1.111
2016-02-13,4,1.128
2016-02-14,4,1.119
2016-02-15,4,1.11
2016-02-16,4,1.101
2016-02-17,4,1.092
2016-02-18,4,1.0830001
2016-02-19,4,1.077
2016-02-20,4,1.096
2016-02-21,4,1.17
2016-02-22,4,1.158
2016-02-23,4,1.1470001
2016-02-24,4,1.135
2016-02-25,4,1.1240001
2016-02-26,4,1.131
2016-02-27,4,1.1220001
2016-02-28,4,1.113
2016-02-29,4,1.106
2016-03-01,4,1.099
2016-03-02,4,1.201
2016-03-03,4,1.258
2016-03-04,4,1.287
2016-03-05,4,1.3310001
2016-03-06,4,1.3130001
2016-03-07,4,1.3230001
2016-03-08,4,1.3790001
2016-03-09,4,1.3610001
2016-03-10,4,1.342
2016-03-11,4,1.325
2016-03-12,4,1.31
2016-03-13,4,1.3140001
2016-03-14,4,1.284
2016-03-15,4,1.2459999
2016-03-16,4,1.2030001
2016-03-17,4,1.167
2016-03-18,4,1.156
2016-03-19,4,1.1470001
2016-03-20,4,1.138
2016-03-21,4,1.13
2016-03-22,4,1.15
2016-03-23,4,1.143
2016-03-24,4,1.1370001
2016-03-25,4,1.131
2016-03-26,4,1.1259999
2016-03-27,4,1.1209999
2016-03-28,4,1.166
2016-03-29,4,1.2080001
2016-03-30,4,1.239
2016-03-31,4,1.232
2016-04-01,4,1.231
2016-04-02,4,1.282
2016-04-03,4,1.275
2016-04-04,4,1.279
2016-04-05,4,1.3169999
2016-04-06,4,1.3110001
2016-04-07,4,1.303
2016-04-08,4,1.296
2016-04-09,4,1.29
2016-04-10,4,1.285
2016-04-11,4,1.279
2016-04-12,4,1.274
2016-04-13,4,1.269
2016-04-14,4,1.264
2016-04-15,4,1.265
2016-04-16,4,1.264
2016-04-17,4,1.26
2016-04-18,4,1.2570001
2016-04-19,4,1.255
2016-04-20,4,1.25
2016-04-21,4,1.2470001
2016-04-22,4,1.243
2016-04-23,4,1.24
2016-04-24,4,1.248
2016-04-25,4,1.245
2016-04-26,4,1.244
2016-04-27,4,1.2409999
2016-04-28,4,1.237
2016-04-29,4,1.3290001
2016-04-30,4,1.401
2016-05-01,4,1.74
2016-05-02,4,1.7140001
2016-05-03,4,1.7060001
2016-05-04,4,1.805
2016-05-05,4,1.775
2016-05-06,4,1.748
2016-05-07,4,1.715
2016-05-08,4,1.641
2016-05-09,4,1.5680001
2016-05-10,4,1.497
2016-05-11,4,1.4810001
2016-05-12,4,1.423
2016-05-13,4,1.413
2016-05-14,4,1.405
2016-05-15,4,1.403
2016-05-16,4,1.395
2016-05-17,4,1.386
2016-05-18,4,1.378
2016-05-19,4,1.4319999
2016-05-20,4,1.4510001
2016-05-21,4,1.455
2016-05-22,4,1.415
2016-05-23,4,1.362
2016-05-24,4,1.342
2016-05-25,4,1.335
2016-05-26,4,1.3280001
2016-05-27,4,1.275
2016-05-28,4,1.212
2016-05-29,4,1.184
2016-05-30,4,1.1340001
2016-05-31,4,1.0680001
2016-06-01,4,0.986
2016-06-02,4,0.90200007
2016-06-03,4,0.819
2016-06-04,4,0.759
2016-06-05,4,0.702
2016-06-06,4,0.638
2016-06-07,4,0.569
2016-06-08,4,0.519
2016-06-09,4,0.518
2016-06-10,4,0.517
2016-06-11,4,0.51600003
2016-06-12,4,0.475
2016-06-13,4,0.43100002
2016-06-14,4,0.39
2016-06-15,4,0.347
2016-06-16,4,0.309
2016-06-17,4,0.266
2016-06-18,4,0.234
2016-06-19,4,0.215
2016-06-20,4,0.21300001
2016-06-21,4,0.186
2016-06-22,4,0.157
2016-06-23,4,0.131
2016-06-24,4,0.103
2016-06-25,4,0.08
2016-06-26,4,0.059
2016-06-27,4,0.040999997
2016-06-28,4,0.027
2016-06-29,4,0.019
2016-06-30,4,0.011
2016-07-01,4,0.006
2016-07-02,4,0.003
2016-07-03,4,0.0
2016-07-04,4,0.0
2016-07-05,4,0.0
2016-07-06,4,0.0
2016-07-07,4,0.0
2016-07-08,4,0.0
2016-07-09,4,0.0
2016-07-10,4,0.0
2016-07-11,4,0.0
2016-07-12,4,0.0
2016-07-13,4,0.0
2016-07-14,4,0.0
2016-07-15,4,0.0
2016-07-16,4,0.0
2016-07-17,4,0.0
2016-07-18,4,0.0
2016-07-19,4,0.0
2016-07-20,4,0.0
2016-07-21,4,0.0
2016-07-22,4,0.0
2016-07-23,4,0.0
2016-07-24,4,0.0
2016-07-25,4,0.0
2016-07-26,4,0.0
2016-07-27,4,0.0
2016-07-28,4,0.0
2016-07-29,4,0.0
2016-07-30,4,0.0
2016-07-31,4,0.0
2016-08-01,4,0.0
2016-08-02,4,0.0
2016-08-03,4,0.0
2016-08-04,4,0.0
2016-08-05,4,0.0
2016-08-06,4,0.0
2016-08-07,4,0.0
2016-08-08,4,0.0
2016-08-09,4,0.0
2016-08-10,4,0.0
2016-08-11,4,0.004
2016-08-12,4,0.004
2016-08-13,4,0.0
2016-08-14,4,0.0
2016-08-15,4,0.0
2016-08-16,4,0.0
2016-08-17,4,0.0
2016-08-18,4,0.0
2016-08-19,4,0.0
2016-08-20,4,0.0
2016-08-21,4,0.0
2016-08-22,4,0.0
2016-08-23,4,0.0
2016-08-24,4,0.0
2016-08-25,4,0.0
2016-08-26,4,0.0
2016-08-27,4,0.0
2016-08-28,4,0.0
2016-08-29,4,0.0
2016-08-30,4,0.0
2016-08-31,4,0.0
2016-09-01,4,0.0
2016-09-02,4,0.0
2016-09-03,4,0.0
2016-09-04,4,0.0
2016-09-05,4,0.0
2016-09-06,4,0.0
2016-09-07,4,0.0
2016-09-08,4,0.0
2016-09-09,4,0.0
2016-09-10,4,0.0
2016-09-11,4,0.0
2016-09-12,4,0.0
2016-09-13,4,0.0
2016-09-14,4,0.0
2016-09-15,4,0.0
2016-09-16,4,0.0
2016-09-17,4,0.0
2016-09-18,4,0.0
2016-09-19,4,0.0
2016-09-20,4,0.0
2016-09-21,4,0.0
2016-09-22,4,0.0
2016-09-23,4,0.0
2016-09-24,4,0.0
2016-09-25,4,0.0
2016-09-26,4,0.0
2016-09-27,4,0.0
2016-09-28,4,0.0
2016-09-29,4,0.027
2016-09-30,4,0.042000003
2016-10-01,4,0.042000003
2016-10-02,4,0.040999997
2016-10-03,4,0.04
2016-10-04,4,0.039
2016-10-05,4,0.038
2016-10-06,4,0.037
2016-10-07,4,0.025
2016-10-08,4,0.024
2016-10-09,4,0.023
2016-10-10,4,0.022
2016-10-11,4,0.022
2016-10-12,4,0.021000002
2016-10-13,4,0.02
2016-10-14,4,0.019
2016-10-15,4,0.018000001
2016-10-16,4,0.017
2016-10-17,4,0.016
2016-10-18,4,0.016
2016-10-19,4,0.015
2016-10-20,4,0.0139999995
2016-10-21,4,0.013
2016-10-22,4,0.012
2016-10-23,4,0.012
2016-10-24,4,0.0139999995
2016-10-25,4,0.022
2016-10-26,4,0.021000002
2016-10-27,4,0.022
2016-10-28,4,0.031000001
2016-10-29,4,0.031000001
2016-10-30,4,0.03
2016-10-31,4,0.047000002
2016-11-01,4,0.22600001
2016-11-02,4,0.387
2016-11-03,4,0.375
2016-11-04,4,0.37600002
2016-11-05,4,0.482
2016-11-06,4,0.495
2016-11-07,4,0.48100004
2016-11-08,4,0.47
2016-11-09,4,0.46100003
2016-11-10,4,0.48900002
2016-11-11,4,0.477
2016-11-12,4,0.514
2016-11-13,4,0.503
2016-11-14,4,0.48700002
2016-11-15,4,0.53400004
2016-11-16,4,0.517
2016-11-17,4,0.52900004
2016-11-18,4,0.519
2016-11-19,4,0.56700003
2016-11-20,4,0.6470001
2016-11-21,4,0.69
2016-11-22,4,0.726
2016-11-23,4,0.8
2016-11-24,4,0.7720001
2016-11-25,4,0.876
2016-11-26,4,0.831
2016-11-27,4,0.81700003
2016-11-28,4,0.805
2016-11-29,4,0.791
2016-11-30,4,0.78
2016-12-01,4,0.77099997
2016-12-02,4,0.822
2016-12-03,4,0.83800006
2016-12-04,4,0.833
2016-12-05,4,0.818
2016-12-06,4,0.81200004
2016-12-07,4,0.804
2016-12-08,4,0.82
2016-12-09,4,0.80300003
2016-12-10,4,0.85300004
2016-12-11,4,0.879
2016-12-12,4,0.885
2016-12-13,4,0.88
2016-12-14,4,0.874
2016-12-15,4,0.866
2016-12-16,4,0.85700005
2016-12-17,4,0.84900004
2016-12-18,4,0.84200007
2016-12-19,4,0.85800004
2016-12-20,4,0.845
2016-12-21,4,0.84
2016-12-22,4,0.851
2016-12-23,4,0.97099996
2016-12-24,4,0.964
2016-12-25,4,0.958
2016-12-26,4,0.98700005
2016-12-27,4,1.096
2016-12-28,4,1.0780001
2016-12-29,4,1.059
2016-12-30,4,1.041
2016-12-31,4,1.026
2017-01-01,4,1.016
2017-01-02,4,1.0090001
2017-01-03,4,1.006
2017-01-04,4,1.0830001
2017-01-05,4,1.076
2017-01-06,4,1.069
2017-01-07,4,1.075
2017-01-08,4,1.065
2017-01-09,4,1.053
2017-01-10,4,1.042
2017-01-11,4,1.084
2017-01-12,4,1.167
2017-01-13,4,1.155
2017-01-14,4,1.148
2017-01-15,4,1.141
2017-01-16,4,1.138
2017-01-17,4,1.131
2017-01-18,4,1.118
2017-01-19,4,1.105
2017-01-20,4,1.093
2017-01-21,4,1.082
2017-01-22,4,1.0730001
2017-01-23,4,1.065
2017-01-24,4,1.0580001
2017-01-25,4,1.052
2017-01-26,4,1.044
2017-01-27,4,1.0370001
2017-01-28,4,1.0320001
2017-01-29,4,1.0270001
2017-01-30,4,1.024
2017-01-31,4,1.02
2017-02-01,4,1.0170001
2017-02-02,4,1.013
2017-02-03,4,1.0090001
2017-02-04,4,1.006
2017-02-05,4,1.0020001
2017-02-06,4,0.999
2017-02-07,4,1.008
2017-02-08,4,1.0070001
2017-02-09,4,1.005
2017-02-10,4,1.0020001
2017-02-11,4,0.999
2017-02-12,4,0.996
2017-02-13,4,0.99200004
2017-02-14,4,0.98800004
2017-02-15,4,0.984
2017-02-16,4,0.98
2017-02-17,4,0.976
2017-02-18,4,0.97300005
2017-02-19,4,0.97200006
2017-02-20,4,0.96900004
2017-02-21,4,1.12
2017-02-22,4,1.172
2017-02-23,4,1.167
2017-02-24,4,1.166
2017-02-25,4,1.163
2017-02-26,4,1.17
2017-02-27,4,1.165
2017-02-28,4,1.202
2017-03-01,4,1.281
2017-03-02,4,1.2720001
2017-03-03,4,1.266
2017-03-04,4,1.258
2017-03-05,4,1.269
2017-03-06,4,1.2620001
2017-03-07,4,1.2570001
2017-03-08,4,1.2520001
2017-03-09,4,1.2459999
2017-03-10,4,1.264
2017-03-11,4,1.26
2017-03-12,4,1.255
2017-03-13,4,1.2459999
2017-03-14,4,1.238
2017-03-15,4,1.358
2017-03-16,4,1.348
2017-03-17,4,1.3410001
2017-03-18,4,1.3330001
2017-03-19,4,1.327
2017-03-20,4,1.327
2017-03-21,4,1.3290001
2017-03-22,4,1.32
2017-03-23,4,1.3130001
2017-03-24,4,1.3080001
2017-03-25,4,1.3
2017-03-26,4,1.29
2017-03-27,4,1.248
2017-03-28,4,1.239
2017-03-29,4,1.233
2017-03-30,4,1.228
2017-03-31,4,1.276
2017-04-01,4,1.3
2017-04-02,4,1.29
2017-04-03,4,1.281
2017-04-04,4,1.273
2017-04-05,4,1.269
2017-04-06,4,1.279
2017-04-07,4,1.278
2017-04-08,4,1.271
2017-04-09,4,1.264
2017-04-10,4,1.265
2017-04-11,4,1.263
2017-04-12,4,1.263
